datetime,temperature_2m,relative_humidity_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,aqi_change_rate,aqi_lag_1h,aqi_lag_24h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm25_rolling_mean_6h
2025-11-03 18:00:00,25.4,56.401485,981.5373,0.0,0.0,1.0495713,59.03632,108.5,116.4,2935.0,104.1,26.6,55.0,191.29167,18,3,11,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.0015862079487949,191.07738,185.24405,191.5922633333333,0.423473357791626,68.98333333333333
2025-11-03 19:00:00,23.65,65.06524,981.87994,0.0,0.0,3.671294,78.6901,126.2,134.6,2941.0,125.7,29.2,28.0,191.80357,19,3,11,0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.001121482766747,191.29167,185.45238,191.525795,0.3294080594681333,80.08333333333333
2025-11-03 20:00:00,22.25,72.63971,982.05524,0.0,0.0,4.2366967,77.735245,135.0,142.5,2811.0,136.9,30.3,10.0,192.49702,20,3,11,0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0026760181101446,191.80357,185.7857,191.61904833333327,0.5028216854406149,93.45
2025-11-03 21:00:00,21.5,74.37393,982.57684,0.0,0.0,4.913044,81.57312,126.2,133.6,2507.0,129.4,28.8,10.0,193.05058,21,3,11,0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.0036154173973185,192.49702,186.2232,191.850195,0.7734164064738753,105.78333333333336
2025-11-03 22:00:00,20.55,74.68945,982.59357,0.0,0.0,5.4477882,97.59455,119.2,125.7,2067.0,111.5,25.8,20.0,193.0238,22,3,11,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.0028756807312819,193.05058,186.65775,192.1240033333333,0.8600228479057844,116.98333333333332
2025-11-03 23:00:00,20.35,74.17971,982.674,0.0,0.0,5.8298883,98.88058,114.1,119.7,1669.0,92.9,23.0,30.0,192.5238,23,3,11,0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.0001387201147637,193.0238,187.08928,192.36507333333336,0.6948273163889583,121.53333333333336
2025-11-04 00:00:00,19.9,74.82045,982.5382,0.0,0.0,6.28713,103.24053,109.2,114.1,1361.0,75.2,20.8,38.0,191.69345,0,4,11,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.0025903540086583,192.5238,187.51785,192.43203666666668,0.5806726540490502,121.65000000000002
2025-11-04 01:00:00,19.35,76.43131,982.29596,0.0,0.0,7.6367526,98.13002,105.2,109.4,1095.0,56.7,18.7,46.0,190.60416,1,4,11,1,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.004312973029154,191.69345,188.01785,192.232135,0.9372622210691376,118.15
2025-11-04 02:00:00,18.75,78.33087,982.24426,0.0,0.0,9.178235,101.3099,100.4,103.8,905.0,41.9,17.1,53.0,189.32738,2,4,11,1,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.0056824578157231,190.60416,188.62798,191.70386166666665,1.4889797590126783,112.38333333333333
2025-11-04 03:00:00,18.4,79.29573,982.0191,0.0,0.0,9.299225,104.57426,94.3,97.6,801.0,32.3,16.0,57.0,187.86607,3,4,11,1,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.0066985942647529,189.32738,189.33632,190.8397766666667,1.9758765597977948,107.06666666666666
2025-11-04 04:00:00,18.0,80.52893,981.6921,0.0,0.0,8.936777,108.79998,88.2,91.0,773.0,26.4,15.3,59.0,186.2381,4,4,11,1,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.0077184289077243,187.86607,190.08334,189.70882666666668,2.377041173677259,101.90000000000002
2025-11-04 05:00:00,17.7,82.86156,982.2509,0.0,0.0,9.965239,110.07162,86.1,88.5,827.0,29.4,14.0,49.0,184.45535,5,4,11,1,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.0086655877420767,186.2381,190.83334,188.364085,2.7231079679730983,97.23333333333332
2025-11-04 06:00:00,17.4,84.1728,982.4198,0.0,0.0,10.534229,109.98319,81.7,83.6,1048.0,32.7,14.8,45.0,182.66666,6,4,11,1,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.0095724231737531,184.45535,191.19347,186.85962,2.995732823074619,92.65
2025-11-04 07:00:00,17.8,81.28582,982.9418,0.0,0.0,11.738705,125.6399,78.2,80.6,1350.0,36.8,15.9,41.0,180.74701,7,4,11,1,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.0096971429835381,182.66666,191.48512,185.21676166666668,3.225541688346497,88.14999999999999
2025-11-04 08:00:00,19.5,74.994675,983.5761,0.0,0.0,11.583109,122.94922,73.3,76.4,1483.0,37.5,17.0,47.0,178.48808,8,4,11,1,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.0105090326549447,180.74701,191.94049,183.41021166666667,3.48760182332484,83.63333333333334
2025-11-04 09:00:00,22.1,64.526054,984.0899,0.0,0.0,9.703319,130.48593,65.9,77.1,1281.0,31.5,18.4,74.0,176.30356,9,4,11,1,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.012497744084522,178.48808,192.45238,181.48312666666664,3.719804221502265,78.89999999999999
2025-11-04 10:00:00,24.7,55.334343,984.01495,0.0,0.0,10.837435,138.36655,62.4,84.1,909.0,22.0,19.8,111.0,174.52379,10,4,11,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.0122390239034996,176.30356,192.7351,179.53074166666667,3.79832777789034,74.60000000000001
2025-11-04 11:00:00,26.95,46.14227,983.9076,0.0,0.0,11.782784,145.58157,57.3,82.0,614.0,14.3,20.4,140.0,173.5476,11,4,11,1,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.010094917533434,174.52379,192.69345,177.71278333333336,3.5735934714990694,69.8
2025-11-04 12:00:00,28.35,40.367165,983.0461,0.0,0.0,13.799087,149.42085,50.9,73.1,473.0,10.0,19.7,155.0,172.95833,12,4,11,1,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.0055934491456179,173.5476,192.45834,176.09472833333334,3.0400056601869085,64.66666666666667
2025-11-04 13:00:00,29.25,35.658875,982.1433,0.0,23.0,13.874019,157.0942,45.3,62.4,409.0,7.6,18.1,162.0,172.49107,13,4,11,1,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.0033954371368179,172.95833,192.20238,174.7187383333333,2.2886987511086976,59.18333333333334
2025-11-04 14:00:00,29.65,31.04179,981.39496,0.0,64.0,11.543881,169.21574,39.9,51.7,430.0,7.8,16.4,161.0,172.06548,14,4,11,1,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.0027015754198379,172.49107,191.9375,173.64830499999997,1.558690984338559,53.61666666666667
2025-11-04 15:00:00,28.25,36.206524,981.2822,0.0,79.0,9.387651,147.52882,36.6,45.3,606.0,12.4,14.6,148.0,171.62202,15,4,11,1,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.0024673159910645,172.06548,191.6637,172.86804833333335,1.0535878619478447,48.73333333333333
2025-11-04 16:00:00,21.15,69.26992,982.44965,2.0,12.0,5.257109,308.0471,34.2,40.5,868.0,19.7,12.7,128.0,171.15775,16,4,11,1,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.0025772745017029,171.62202,191.38095,172.30704166666666,0.8769841453772238,44.03333333333333
2025-11-04 17:00:00,26.1,34.19505,980.5221,0.0,28.0,9.044888,132.58046,45.3,49.4,1019.0,55.0,10.5,57.0,170.62798,17,4,11,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.0027051888385191,171.15775,191.07738,171.82043833333333,0.8608219600139896,42.03333333333333
2025-11-04 18:00:00,24.8,41.668808,981.39044,0.0,19.0,9.178235,154.44008,45.5,50.9,946.0,46.4,10.3,65.0,169.39285,18,4,11,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.0030952146136989,170.62798,191.29167,171.2261916666667,1.11217672158766,41.13333333333333
2025-11-04 19:00:00,24.1,43.887005,981.72235,0.0,39.0,7.7879906,146.3099,45.9,53.3,761.0,34.5,10.1,77.0,167.51785,19,4,11,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.0072387302927262,169.39285,191.80357,170.39732166666667,1.686085001261876,41.23333333333333
2025-11-04 20:00:00,23.2,44.519154,982.4273,0.0,42.0,5.1197267,10.124612,45.9,55.9,608.0,24.6,9.8,86.0,165.12798,20,4,11,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.0110689435198154,167.51785,192.49702,169.24107166666667,2.4970437784465465,42.23333333333333
2025-11-04 21:00:00,21.55,43.615005,983.84814,0.2,12.0,14.74902,66.2505,45.4,59.6,544.0,19.1,9.6,89.0,162.4762,21,4,11,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.0142663594198254,165.12798,193.05058,167.7167683333333,3.3861396293059784,43.7
2025-11-04 22:00:00,19.95,55.963123,983.6145,0.0,4.0,11.588701,96.24182,45.2,62.6,511.0,15.8,9.3,90.0,160.07144,22,4,11,1,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.0160589370705717,162.4762,193.0238,165.86905,4.085487001665423,45.53333333333333
2025-11-04 23:00:00,19.65,66.33418,983.8812,0.0,27.0,9.96524,106.798454,44.9,64.0,479.0,13.2,9.2,90.0,157.86905,23,4,11,1,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.0148006898979241,160.07144,192.5238,163.74256166666666,4.419884380120223,45.46666666666667
2025-11-05 00:00:00,19.65,69.87688,984.7585,0.0,19.0,7.486788,99.68872,44.2,64.7,429.0,11.0,9.3,90.0,155.80952,0,5,11,2,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.0137587933388496,157.86905,191.69345,161.47867333333332,4.425678234770056,45.25
2025-11-05 01:00:00,18.5,73.14627,985.2441,0.0,2.0,9.5196,74.64981,43.2,62.2,379.0,9.5,9.5,90.0,153.875,1,5,11,2,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.0130458115098677,155.80952,190.60416,159.204865,4.201335657073516,44.8
2025-11-05 02:00:00,17.45,74.89586,985.3477,0.0,0.0,11.919479,51.74554,41.3,56.1,363.0,8.6,9.6,90.0,152.02977,2,5,11,2,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.0124159286020565,153.875,189.32738,157.02183,3.900280825925755,44.03333333333334
2025-11-05 03:00:00,17.1,76.07228,985.4145,0.0,0.0,13.619471,60.72485,39.7,52.5,374.0,7.7,9.6,90.0,150.27083,3,5,11,2,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.0119917457682048,152.02977,187.86607,154.98760166666668,3.662193114397136,43.083333333333336
2025-11-05 04:00:00,16.95,77.302284,985.10913,0.0,0.0,13.084402,82.09293,38.4,51.8,417.0,7.3,9.5,91.0,145.2604,4,5,11,2,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.0115697069350493,150.27083,186.2381,152.519095,4.455786824342861,41.95
2025-11-05 05:00:00,17.05,80.400566,985.7999,0.0,0.0,7.4128532,29.054508,40.7,63.1,540.0,11.4,12.9,78.0,140.0729,5,5,11,2,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.0333426631540755,145.2604,184.45535,149.55307000000002,5.878300890430239,41.25000000000001
2025-11-05 06:00:00,16.65,82.734726,986.447,0.0,0.0,8.171683,7.59456,42.0,58.0,853.0,18.0,12.3,67.0,135.34375,6,5,11,2,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.0357117262714596,140.0729,182.66666,146.14210833333334,7.290072127259406,40.88333333333333
2025-11-05 07:00:00,16.75,83.2857,987.04065,0.0,0.0,7.9932976,7.7650824,44.8,57.7,1245.0,26.7,11.5,52.0,131.20834,7,5,11,2,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.0337620600585795,135.34375,180.74701,142.36433166666666,8.286326109310378,41.15
2025-11-05 08:00:00,18.2,78.24967,987.6545,0.0,0.0,8.827344,357.66275,44.4,54.7,1439.0,31.1,11.0,50.0,127.72919,8,5,11,2,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.0305548626696938,131.20834,178.48808,138.314235,8.551759787564537,41.66666666666666
