datetime,temperature_2m,relative_humidity_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2026-04-02 14:00:00,34.4,20.25985,984.502,0.0,95.0,6.151683,69.44387,19.2,68.2,258.0,2.9,3.5,137.0,98.20754
2026-04-02 15:00:00,34.1,19.050224,983.60016,0.0,92.0,7.6579366,66.44773,18.6,66.1,223.0,1.3,3.1,135.0,97.02044
2026-04-02 16:00:00,33.9,19.00219,983.2919,0.0,98.0,8.107996,92.544754,18.3,64.5,210.0,0.5,3.2,133.0,95.86478
2026-04-02 17:00:00,33.4,17.930273,982.6674,0.0,85.0,7.42159,50.906155,19.2,62.2,347.0,6.7,4.8,141.0,97.32142
2026-04-02 18:00:00,31.45,25.84552,982.6112,0.0,100.0,13.337016,58.240574,21.4,62.2,805.0,25.0,5.9,112.0,107.31293
2026-04-02 19:00:00,29.4,31.07605,982.93567,0.0,96.0,11.953409,71.564964,31.8,66.6,1411.0,50.0,7.5,72.0,103.48638
2026-04-02 20:00:00,28.4,34.26875,983.14764,0.0,95.0,11.53265,55.813835,40.9,73.3,1775.0,66.3,8.7,43.0,92.36635
2026-04-02 21:00:00,27.4,37.056812,983.5543,0.0,97.0,5.720489,77.27565,41.7,70.5,1675.0,65.6,9.1,36.0,91.76887
2026-04-02 22:00:00,26.45,41.579395,983.6716,0.0,100.0,1.6981165,147.99466,41.2,67.1,1333.0,56.2,9.0,39.0,91.06918
2026-04-02 23:00:00,26.9,46.879723,983.2207,0.0,100.0,3.6,90.0,41.0,63.8,1019.0,48.1,9.0,41.0,90.38522
2026-04-03 00:00:00,26.7,46.223923,982.6192,0.0,100.0,8.777653,74.53873,41.0,63.1,817.0,45.3,9.3,37.0,89.63837
2026-04-03 01:00:00,26.0,48.48656,982.56195,0.0,100.0,8.905908,104.03627,42.7,65.2,643.0,43.6,9.6,32.0,89.05661
2026-04-03 02:00:00,24.85,53.447098,981.9795,0.0,100.0,7.970972,115.40768,45.3,67.8,519.0,41.0,9.7,30.0,88.962265
2026-04-03 03:00:00,24.15,58.29885,981.92175,0.0,100.0,1.1525624,128.65984,42.8,60.5,454.0,35.3,9.3,32.0,89.39465
2026-04-03 04:00:00,23.6,60.646374,981.77814,0.0,100.0,1.835647,101.3099,38.4,55.6,440.0,28.6,8.8,37.0,89.9371
2026-04-03 05:00:00,23.6,62.217987,981.6806,0.0,100.0,9.919618,168.4862,25.0,48.7,467.0,16.9,9.8,66.0,90.37736
2026-04-03 06:00:00,22.75,66.55112,981.902,0.0,100.0,8.863972,192.90741,24.2,62.6,578.0,19.8,9.8,66.0,90.015724
2026-04-03 07:00:00,23.0,67.45483,982.6055,0.0,100.0,6.391901,212.34741,26.3,57.2,731.0,23.5,9.7,67.0,89.614784
2026-04-03 08:00:00,24.3,62.77218,983.3967,0.0,100.0,7.1321807,227.04541,27.1,65.7,794.0,24.9,9.7,72.0,89.221695
2026-04-03 09:00:00,25.15,58.35147,984.1499,0.0,100.0,13.246826,222.79738,23.9,63.8,677.0,21.7,9.9,87.0,88.962265
2026-04-03 10:00:00,24.8,56.074192,985.77856,0.6,100.0,16.165964,217.76314,24.1,70.3,470.0,16.1,10.2,106.0,89.00944
2026-04-03 11:00:00,24.5,50.005585,985.36365,0.1,100.0,11.032987,236.3099,24.6,70.5,312.0,11.2,10.0,120.0,89.410385
2026-04-03 12:00:00,26.85,41.964333,985.45996,0.0,95.0,5.441838,145.78424,24.4,70.1,260.0,7.7,8.8,126.0,89.68553
2026-04-03 13:00:00,26.75,44.76262,985.2569,0.0,96.0,7.7420926,125.537766,21.0,59.1,257.0,5.0,7.0,127.0,89.8978
2026-04-03 14:00:00,21.55,74.146706,985.1155,4.4,64.0,13.783817,220.76352,18.7,52.2,268.0,4.1,5.6,123.0,89.94496
2026-04-03 15:00:00,23.15,63.93089,984.1782,0.0,97.0,10.548061,64.74687,17.9,48.3,287.0,6.0,4.7,113.0,89.905655
2026-04-03 16:00:00,20.2,77.795975,984.22064,0.5,88.0,16.198,75.19158,16.7,42.5,319.0,9.8,4.1,99.0,89.85063
2026-04-03 17:00:00,22.1,64.94201,983.21246,0.5,80.0,10.172787,103.298584,19.9,37.5,345.0,13.1,7.3,95.0,89.72485
2026-04-03 18:00:00,21.3,70.86949,983.4372,0.2,100.0,10.546525,117.439644,20.1,34.6,355.0,24.3,8.3,79.0,89.77988
2026-04-03 19:00:00,20.55,76.13309,983.8608,0.0,20.0,9.580668,115.60214,26.6,37.6,359.0,39.5,9.7,57.0,89.67767
2026-04-03 20:00:00,19.8,78.98733,984.479,0.0,16.0,12.181624,124.159744,33.1,43.9,363.0,49.8,10.5,41.0,89.26887
2026-04-03 21:00:00,19.55,79.966866,985.2375,0.0,11.0,11.7662735,119.30991,36.2,46.7,370.0,50.4,10.4,36.0,88.65566
2026-04-03 22:00:00,19.1,84.361465,985.8809,0.0,5.0,11.672275,109.83222,31.7,41.2,377.0,46.0,9.8,37.0,88.22327
2026-04-03 23:00:00,19.05,82.49461,986.07153,0.0,2.0,9.473541,104.300316,32.8,42.3,379.0,41.7,9.1,39.0,87.47642
2026-04-04 00:00:00,18.75,85.40512,986.24036,0.0,38.0,7.293888,105.75124,33.4,43.5,371.0,39.7,8.5,39.0,86.83176
2026-04-04 01:00:00,18.45,87.30113,985.43463,0.0,96.0,8.260411,101.3099,33.1,43.7,358.0,37.9,7.8,40.0,86.23428
2026-04-04 02:00:00,18.15,88.95931,985.0187,0.0,94.0,8.297589,93.73133,31.5,42.7,350.0,34.6,7.1,42.0,85.47956
2026-04-04 03:00:00,18.3,89.53889,984.44696,0.0,99.0,9.039514,102.65255,29.5,41.6,323.0,27.9,6.2,47.0,84.39465
2026-04-04 04:00:00,18.3,89.53889,984.2521,0.0,100.0,9.102021,114.53771,29.6,51.5,301.0,19.8,5.3,55.0,83.34906
2026-04-04 05:00:00,17.85,92.693565,984.40784,0.0,96.0,5.1826253,159.67677,23.7,41.4,364.0,13.6,6.4,55.0,82.657234
2026-04-04 06:00:00,17.6,93.27153,984.4837,0.0,80.0,3.4152596,161.56496,23.7,38.0,626.0,16.1,6.3,54.0,82.55503
2026-04-04 07:00:00,18.8,87.88925,984.8802,0.0,83.0,2.97953,244.98314,27.0,41.1,974.0,19.3,6.1,53.0,82.51572
2026-04-04 08:00:00,20.9,78.39555,985.84015,0.0,95.0,1.5484185,144.46223,26.6,44.8,1145.0,20.1,6.3,58.0,82.570755
2026-04-04 09:00:00,23.15,66.63359,986.6158,0.0,20.0,3.438895,96.00892,24.8,52.7,964.0,16.3,7.3,74.0,82.53145
2026-04-04 10:00:00,24.85,54.840855,986.95276,0.0,14.0,2.7943513,104.93147,22.7,66.8,607.0,10.1,8.6,96.0,82.6022
2026-04-04 11:00:00,26.8,36.88827,986.91895,0.0,26.0,7.327127,207.824,25.6,85.0,342.0,5.5,9.2,114.0,82.492134
2026-04-04 12:00:00,26.6,35.505245,986.21985,0.0,69.0,10.337078,215.07384,27.2,96.9,289.0,3.8,8.5,123.0,82.570755
2026-04-04 13:00:00,27.55,33.022133,985.32196,0.0,43.0,13.708391,193.67133,28.0,107.6,328.0,3.6,7.2,128.0,82.79088
2026-04-04 14:00:00,23.35,55.354584,985.56006,3.1,36.0,5.4744864,316.33215,27.6,109.4,366.0,4.5,6.2,129.0,83.3412
2026-04-04 15:00:00,22.5,58.278454,984.70874,0.0,32.0,11.91812,25.016869,27.4,104.1,354.0,5.5,5.7,129.0,84.04088
2026-04-04 16:00:00,21.9,62.234676,984.65784,1.6,77.0,14.480773,34.8754,26.2,91.3,341.0,7.6,5.5,126.0,84.787735
2026-04-04 17:00:00,19.55,77.9477,984.7501,2.6,92.0,4.8366103,44.999897,22.4,67.1,379.0,13.8,9.1,118.0,85.5346
2026-04-04 18:00:00,19.5,77.44235,984.6483,0.0,96.0,6.444905,324.09018,24.4,63.8,537.0,26.3,9.8,97.0,85.73114
2026-04-04 19:00:00,19.25,78.6561,985.0164,0.0,86.0,5.441838,55.78425,36.2,64.7,747.0,43.5,10.8,67.0,86.06919
2026-04-04 20:00:00,18.7,82.98113,984.87146,0.0,0.0,4.323748,2.385899,39.6,64.3,854.0,55.7,11.6,44.0,86.82391
2026-04-04 21:00:00,18.05,86.15588,985.1074,0.0,3.0,6.623413,47.20262,42.1,64.3,754.0,59.3,11.9,34.0,87.334915
2026-04-04 22:00:00,17.6,87.503395,985.3608,0.0,2.0,10.564941,44.309803,45.9,67.8,551.0,57.9,12.0,30.0,87.798744
2026-04-04 23:00:00,18.5,84.56512,985.04913,0.0,6.0,11.466438,47.544853,46.0,66.1,406.0,53.4,11.9,30.0,88.9151
2026-04-05 00:00:00,18.35,84.819626,984.9386,0.0,30.0,7.748368,59.264584,42.8,61.2,400.0,44.4,11.4,35.0,89.952835
2026-04-05 01:00:00,17.65,89.489334,984.5855,0.0,93.0,2.1674871,41.63345,39.3,56.9,451.0,32.3,10.7,43.0,90.691826
2026-04-05 02:00:00,17.1,92.06262,983.7579,0.0,94.0,1.659518,319.39877,36.0,54.0,483.0,22.7,10.0,49.0,91.17924
2026-04-05 03:00:00,16.55,94.119,983.70984,0.0,13.0,3.2048087,308.15726,33.2,51.7,442.0,17.8,9.1,49.0,91.53302
2026-04-05 04:00:00,16.6,93.52041,983.7142,0.0,0.0,5.8048253,352.87506,31.3,49.9,381.0,15.4,8.2,47.0,91.823906
2026-04-05 05:00:00,16.85,86.0366,984.0285,0.0,0.0,7.1684303,308.8845,33.9,52.2,378.0,20.4,7.8,34.0,91.95754
2026-04-05 06:00:00,16.55,86.845245,984.4894,0.0,0.0,6.66,341.07526,31.5,53.3,506.0,21.4,7.8,38.0,92.75943
2026-04-05 07:00:00,17.35,83.08745,985.0467,0.0,0.0,6.76618,28.610369,32.0,51.6,693.0,22.5,7.9,45.0,93.37264
2026-04-05 08:00:00,19.1,75.41331,985.686,0.0,0.0,2.8116899,39.805527,32.0,57.0,799.0,21.6,8.2,58.0,93.765724
2026-04-05 09:00:00,21.55,63.992302,985.7979,0.0,0.0,2.1749482,294.44394,28.7,63.3,742.0,16.7,9.0,83.0,94.190254
2026-04-05 10:00:00,23.75,52.13765,985.69104,0.0,0.0,3.9640884,320.52756,26.0,81.0,605.0,9.8,10.1,115.0,94.49685
2026-04-05 11:00:00,25.35,42.659645,986.0192,0.0,19.0,5.983477,316.2188,24.5,81.7,492.0,4.7,10.8,140.0,94.75629
2026-04-05 12:00:00,26.2,38.4713,985.60175,0.0,16.0,5.2478566,300.96368,20.9,67.1,443.0,3.0,10.8,153.0,94.66981
2026-04-05 13:00:00,26.85,35.813656,984.7773,0.0,24.0,4.802999,282.99463,19.6,58.1,418.0,3.0,10.4,160.0,94.17454
2026-04-05 14:00:00,27.25,34.982258,983.737,0.0,25.0,5.6835546,280.954,19.6,53.1,404.0,3.7,10.1,162.0,93.51415
2026-04-05 15:00:00,26.85,35.457115,982.92413,0.0,41.0,7.922045,271.3019,19.5,49.1,343.0,3.2,9.9,161.0,92.88522
2026-04-05 16:00:00,26.0,36.785706,982.757,0.1,46.0,6.162207,276.70975,18.7,44.4,293.0,3.3,9.7,156.0,92.26414
2026-04-05 17:00:00,26.35,32.028492,982.10315,0.0,16.0,9.555271,273.23962,15.5,28.8,416.0,8.1,8.6,139.0,106.88775
2026-04-05 18:00:00,25.45,34.708923,982.51685,0.0,6.0,8.37532,278.65247,19.0,29.5,873.0,24.3,9.3,112.0,118.79252
2026-04-05 19:00:00,24.5,37.863937,982.82837,0.0,5.0,6.5049515,284.4208,27.9,37.6,1503.0,46.6,10.3,75.0,118.154755
2026-04-05 20:00:00,23.65,40.79507,983.24506,0.0,5.0,5.6492476,300.65057,37.5,47.6,1990.0,63.8,11.3,46.0,104.33672
2026-04-05 21:00:00,22.5,45.67955,983.6363,0.0,0.0,4.2021427,316.73566,47.4,58.1,2214.0,70.8,12.5,32.0,89.889946
2026-04-05 22:00:00,21.55,53.29655,983.6532,0.0,2.0,1.0495713,329.03632,57.2,68.0,2295.0,72.6,13.7,25.0,90.3066
2026-04-05 23:00:00,21.9,51.48378,983.8779,0.0,5.0,2.3051248,308.65982,60.3,70.8,2275.0,72.9,14.4,21.0,91.19498
2026-04-06 00:00:00,21.8,53.01044,983.5771,0.0,1.0,0.5091169,44.999897,59.5,70.5,2143.0,72.7,14.3,19.0,92.31919
2026-04-06 01:00:00,20.85,56.003662,983.3991,0.0,0.0,1.4058449,129.80553,59.6,71.2,1910.0,70.9,13.6,19.0,93.63209
2026-04-06 02:00:00,20.15,59.05577,983.04694,0.0,0.0,0.25455844,315.0001,59.6,71.7,1653.0,68.5,13.1,19.0,95.22799
2026-04-06 03:00:00,19.3,62.871727,983.0714,0.0,0.0,2.8460495,325.30478,59.4,71.9,1339.0,65.9,12.8,15.0,97.08333
2026-04-06 04:00:00,18.5,67.18721,982.90497,0.0,0.0,3.0652893,310.2363,59.8,72.9,1001.0,62.6,12.5,11.0,99.14308
2026-04-06 05:00:00,17.95,75.22395,983.0522,0.0,0.0,3.6179552,5.7105074,43.4,53.6,814.0,27.2,8.0,36.0,101.83333
2026-04-06 06:00:00,17.95,75.46911,983.5394,0.0,0.0,6.198903,25.820946,42.5,52.2,944.0,28.2,8.3,43.0,102.822914
2026-04-06 07:00:00,18.85,73.445724,984.1048,0.0,0.0,5.991594,57.264786,42.6,51.3,1225.0,29.3,8.6,53.0,103.96874
2026-04-06 08:00:00,21.6,64.41776,984.72986,0.0,0.0,2.7238941,97.59455,38.8,51.5,1340.0,27.7,8.8,69.0,105.07291
2026-04-06 09:00:00,24.75,50.398167,985.5794,0.0,0.0,3.462369,81.02746,26.9,47.3,1090.0,20.9,8.7,96.0,105.78124
2026-04-06 10:00:00,26.75,36.145218,985.93964,0.0,3.0,2.6758924,109.653915,17.9,38.4,674.0,11.4,8.4,130.0,105.59375
2026-04-06 11:00:00,27.45,32.119843,985.80164,0.0,2.0,3.2846913,99.46225,17.2,33.3,365.0,4.4,8.3,157.0,104.75
2026-04-06 12:00:00,29.2,27.67343,985.35846,0.0,8.0,2.1897945,80.53775,16.0,28.5,287.0,2.3,8.6,172.0,103.989586
2026-04-06 13:00:00,30.05,25.04395,984.3535,0.0,11.0,1.484318,75.96373,16.4,27.1,316.0,2.7,9.0,180.0,103.47917
2026-04-06 14:00:00,30.6,23.135176,983.22675,0.0,10.0,0.17999999,90.0,17.1,26.4,359.0,3.6,9.6,185.0,103.145836
2026-04-06 15:00:00,30.45,22.781857,982.1416,0.0,54.0,2.0523157,322.12494,17.9,26.1,344.0,1.5,10.2,192.0,102.88542
2026-04-06 16:00:00,30.05,22.913803,981.52435,0.0,95.0,2.6758924,312.27362,18.6,26.0,342.0,0.0,10.9,195.0,117.72959
2026-04-06 17:00:00,29.15,23.885881,981.2574,0.0,100.0,8.099999,233.13002,13.4,18.7,475.0,7.9,7.3,168.0,144.5153
2026-04-06 18:00:00,28.7,24.60104,981.80646,0.0,99.0,5.0432134,267.95465,19.0,23.7,877.0,30.7,8.6,132.0,157.36606
2026-04-06 19:00:00,26.9,28.476456,982.05035,0.0,35.0,4.913044,351.57312,29.0,33.4,1414.0,61.9,10.5,84.0,157.68494
2026-04-06 20:00:00,25.25,35.005707,982.69525,0.0,13.0,7.596341,13.706991,42.6,46.3,1799.0,83.6,12.1,47.0,144.72789
2026-04-06 21:00:00,24.3,36.924213,983.29926,0.0,15.0,5.12289,18.435053,50.8,54.0,1934.0,87.7,13.4,35.0,118.154755
2026-04-06 22:00:00,22.8,41.106453,983.1738,0.0,100.0,5.2323985,63.435013,56.0,58.8,1917.0,82.3,14.5,35.0,103.48958
2026-04-06 23:00:00,21.7,54.399918,984.64075,0.0,100.0,11.555102,198.1528,56.8,60.1,1757.0,74.3,14.9,38.0,103.364586
2026-04-07 00:00:00,20.9,63.025143,983.7931,0.1,99.0,9.793058,342.8972,52.2,54.8,1358.0,64.1,14.0,43.0,103.0
2026-04-07 01:00:00,21.05,64.925896,982.53845,0.0,100.0,6.8541956,23.198618,35.0,36.4,816.0,51.3,12.3,50.0,102.239586
2026-04-07 02:00:00,20.7,68.295975,982.02136,0.0,100.0,6.778141,349.28693,31.9,33.1,430.0,41.4,11.0,55.0,99.75628
2026-04-07 03:00:00,20.1,70.18978,981.3855,0.0,100.0,9.044888,42.580452,35.3,36.7,343.0,37.1,10.7,53.0,97.57862
2026-04-07 04:00:00,19.4,71.432236,980.2535,0.0,100.0,9.9408245,47.93576,37.5,38.8,412.0,35.7,10.8,48.0,95.68397
2026-04-07 05:00:00,20.9,67.02667,980.2836,0.0,100.0,8.435069,50.194473,23.2,23.2,501.0,11.9,11.4,69.0,93.93082
2026-04-07 06:00:00,20.85,67.450424,980.6696,0.0,100.0,5.8048253,97.12492,23.1,26.2,596.0,15.5,13.7,71.0,92.342766
2026-04-07 07:00:00,21.5,62.345917,981.30945,0.0,100.0,6.59154,145.0079,24.5,38.1,712.0,20.2,16.8,74.0,90.817604
2026-04-07 08:00:00,22.25,58.407665,981.4703,0.0,100.0,7.6367526,98.13002,25.3,51.1,756.0,22.5,18.2,81.0,89.39465
2026-04-07 09:00:00,23.7,52.124657,982.37146,0.0,100.0,7.7420926,162.40749,24.0,63.6,659.0,19.7,16.3,94.0,88.333336
2026-04-07 10:00:00,23.25,53.037117,983.60156,0.0,100.0,14.411245,170.6554,24.4,83.6,492.0,14.5,12.8,110.0,88.10535
2026-04-07 11:00:00,22.9,50.90341,983.1822,1.1,100.0,10.44,133.60289,25.0,107.1,372.0,10.7,10.3,122.0,88.616356
2026-04-07 12:00:00,22.65,52.882263,982.86865,0.1,100.0,13.1041975,164.05453,30.7,149.9,357.0,9.6,10.0,128.0,89.22956
2026-04-07 13:00:00,22.6,56.25586,982.1822,0.0,100.0,11.132385,129.09386,38.1,180.7,390.0,10.1,10.6,129.0,90.38522
2026-04-07 14:00:00,19.75,74.07755,981.74554,0.5,100.0,11.351422,152.62238,45.4,201.6,416.0,12.2,10.9,126.0,92.091194
2026-04-07 15:00:00,18.65,83.507614,980.57874,2.1,100.0,10.094454,129.93633,47.4,182.1,412.0,17.7,10.5,116.0,94.31603
2026-04-07 16:00:00,19.3,82.000694,980.8296,2.4,100.0,13.888023,137.62646,50.5,203.5,401.0,24.8,9.8,101.0,96.63522
2026-04-07 17:00:00,17.2,82.80132,981.2331,8.9,99.0,14.275713,166.13895,54.4,216.1,397.0,20.4,10.3,99.0,99.14309
2026-04-07 18:00:00,17.55,76.144714,981.5557,0.6,100.0,5.9617786,208.88649,37.3,120.6,411.0,19.3,8.8,97.0,103.13542
2026-04-07 19:00:00,17.5,84.18398,981.84375,0.0,100.0,3.0758414,69.44387,31.3,90.6,432.0,17.8,6.7,94.0,105.04167
2026-04-07 20:00:00,16.7,88.84246,982.5538,0.0,99.0,10.897063,59.19863,29.6,84.1,443.0,16.3,5.2,91.0,105.28124
2026-04-07 21:00:00,16.15,90.82809,982.408,0.0,23.0,10.310402,45.707233,27.7,72.2,434.0,14.9,4.8,90.0,103.927086
2026-04-07 22:00:00,15.75,91.09517,982.4702,0.0,14.0,11.886816,57.99466,27.5,68.9,414.0,13.6,4.9,88.0,101.520836
2026-04-07 23:00:00,15.6,92.27174,982.55444,0.0,100.0,10.805998,60.018444,27.4,75.2,392.0,12.3,5.3,87.0,98.907234
2026-04-08 00:00:00,15.2,92.84873,982.9089,0.0,100.0,10.897063,59.19863,26.7,77.8,368.0,11.1,5.8,84.0,96.59592
2026-04-08 01:00:00,14.95,92.23423,983.17914,0.0,100.0,6.341009,96.519714,27.0,86.6,343.0,10.1,6.5,81.0,94.5912
2026-04-08 02:00:00,14.95,92.23423,982.1074,0.0,100.0,10.765445,69.44387,29.6,102.0,323.0,9.3,7.2,79.0,93.962265
2026-04-08 03:00:00,14.9,92.83268,981.61566,0.0,99.0,7.4867883,62.818974,32.2,104.5,302.0,8.9,8.0,77.0,93.78145
2026-04-08 04:00:00,14.85,93.434944,981.5139,0.0,77.0,7.7983837,71.14675,34.1,99.2,287.0,8.8,8.8,77.0,93.537735
2026-04-08 05:00:00,15.15,97.45854,981.05334,0.0,100.0,7.001514,43.958473,37.7,102.9,308.0,12.7,9.2,72.0,93.27044
2026-04-08 06:00:00,14.7,96.19625,981.40314,0.0,77.0,9.444426,82.33328,38.1,96.9,407.0,13.7,9.8,76.0,94.41037
2026-04-08 07:00:00,15.6,93.170494,982.457,0.0,98.0,3.5864744,162.47433,36.3,97.6,543.0,15.1,10.6,81.0,95.58962
2026-04-08 08:00:00,16.85,86.31481,982.76166,0.0,56.0,4.2481523,126.384445,36.3,91.0,617.0,15.3,11.3,89.0,96.51729
2026-04-08 09:00:00,18.7,74.861496,983.2146,0.0,17.0,4.863332,128.991,35.0,84.1,565.0,13.6,11.7,101.0,97.38207
2026-04-08 10:00:00,20.5,63.14114,983.954,0.0,98.0,3.4763772,158.74942,32.8,75.9,452.0,10.7,11.9,115.0,98.24685
2026-04-08 11:00:00,21.55,55.810966,984.04315,0.0,24.0,2.1068459,289.9832,32.4,71.0,374.0,8.2,11.8,130.0,98.90723
2026-04-08 12:00:00,21.5,57.658165,984.0392,0.0,61.0,3.4247334,273.01273,31.5,67.3,369.0,6.2,11.2,149.0,99.48898
2026-04-08 13:00:00,20.95,59.053585,983.9924,0.0,59.0,9.007196,182.29056,27.1,60.3,398.0,4.4,10.2,169.0,99.55188
2026-04-08 14:00:00,20.05,59.42224,983.42816,0.0,72.0,5.004518,232.3057,23.8,54.8,442.0,3.7,9.4,181.0,98.6871
2026-04-08 15:00:00,19.0,67.95382,983.72797,0.0,88.0,6.5248446,245.55606,22.2,51.3,512.0,4.0,9.0,182.0,96.98899
2026-04-08 16:00:00,19.2,69.11175,983.4526,0.0,25.0,8.350138,7.4313188,21.8,50.9,598.0,5.3,8.7,176.0,103.91157
2026-04-08 17:00:00,21.65,51.93127,983.17444,0.0,25.0,4.846648,111.801476,17.9,33.5,646.0,7.9,3.8,136.0,122.406456
2026-04-08 18:00:00,19.75,63.179897,984.2798,0.0,88.0,11.200571,315.0001,19.2,32.9,622.0,24.6,4.8,111.0,129.84692
2026-04-08 19:00:00,18.8,72.72557,984.10046,0.0,6.0,3.0758414,69.44387,28.6,41.4,562.0,47.0,6.2,77.0,128.99658
2026-04-08 20:00:00,17.7,77.41758,985.0771,0.0,4.0,8.149847,59.470375,35.9,46.9,517.0,59.1,7.1,56.0,117.72959
2026-04-08 21:00:00,17.1,78.34096,985.80426,0.0,3.0,7.69592,79.21575,32.0,40.0,515.0,50.9,7.0,61.0,97.95918
2026-04-08 22:00:00,16.45,79.795746,985.9424,0.0,0.0,8.669949,85.23644,25.7,32.7,529.0,32.3,6.4,79.0,89.08019
2026-04-08 23:00:00,16.7,86.57935,986.6465,0.0,16.0,10.813492,87.13766,23.6,31.1,529.0,17.9,6.2,91.0,88.938675
2026-04-09 00:00:00,16.25,89.0932,986.9965,0.0,61.0,9.179999,151.92761,24.1,32.6,495.0,13.5,6.7,90.0,88.63994
2026-04-09 01:00:00,15.9,90.22589,986.86835,0.0,91.0,5.3426957,122.61923,25.5,34.6,447.0,13.1,7.5,83.0,88.43553
2026-04-09 02:00:00,15.75,91.68607,986.9524,0.0,100.0,1.3104197,344.05453,26.7,35.7,415.0,13.4,8.1,76.0,88.31761
2026-04-09 03:00:00,15.75,91.68607,987.1472,0.0,100.0,8.461915,308.08884,27.4,36.6,391.0,13.0,8.2,70.0,88.08962
2026-04-09 04:00:00,15.5,94.37657,986.93036,0.0,100.0,1.6981165,327.99466,28.1,37.6,383.0,13.2,8.1,64.0,87.712265
2026-04-09 05:00:00,14.55,95.88039,986.8459,0.0,99.0,4.143911,87.5105,24.7,25.3,444.0,10.1,9.4,75.0,87.24056
2026-04-09 06:00:00,14.95,95.58321,987.56354,0.0,89.0,3.8183763,81.86999,24.1,29.6,663.0,11.9,9.1,76.0,86.21855
2026-04-09 07:00:00,16.1,92.0036,988.6397,0.0,92.0,2.7475805,58.392544,24.7,31.9,951.0,14.2,8.8,79.0,85.11793
2026-04-09 08:00:00,18.3,83.46706,989.22253,0.0,7.0,3.8521678,52.594578,26.2,34.8,1089.0,15.2,9.1,87.0,84.20597
2026-04-09 09:00:00,20.8,71.460266,990.0235,0.0,38.0,6.320538,19.983198,28.2,40.2,926.0,13.6,10.8,106.0,83.41196
2026-04-09 10:00:00,20.65,65.899826,990.79065,0.4,12.0,8.404285,43.26433,30.2,44.5,613.0,10.7,13.1,131.0,82.877365
2026-04-09 11:00:00,22.55,57.35205,990.66,0.0,37.0,6.015878,51.072456,35.2,55.5,382.0,8.1,14.3,150.0,82.672966
2026-04-09 12:00:00,22.9,48.28703,990.6896,1.5,45.0,2.4482646,107.10281,24.1,39.8,340.0,6.0,13.3,160.0,82.89308
2026-04-09 13:00:00,24.05,43.00714,990.10406,0.0,38.0,1.9386592,248.19853,21.0,36.0,381.0,4.2,11.3,164.0,82.31132
2026-04-09 14:00:00,24.45,41.987965,989.45483,0.0,31.0,4.73506,278.74606,20.1,34.5,420.0,3.4,9.6,165.0,81.831764
2026-04-09 15:00:00,24.45,41.8485,988.67474,0.0,20.0,7.42159,309.09384,19.3,33.1,417.0,2.5,8.9,164.0,88.18026
2026-04-09 16:00:00,23.45,46.862938,988.39606,0.0,3.0,9.983106,334.35904,18.9,32.4,412.0,2.6,8.6,159.0,106.25
2026-04-09 17:00:00,22.9,48.929764,988.5447,0.0,7.0,9.793058,17.102825,15.5,19.4,441.0,7.2,8.0,152.0,121.556114
2026-04-09 18:00:00,21.8,55.50835,988.64655,0.0,5.0,8.2584505,20.409975,18.2,22.8,522.0,20.7,8.2,126.0,131.33502
2026-04-09 19:00:00,20.4,63.531937,989.01447,0.0,2.0,6.489992,33.6901,26.3,30.9,637.0,39.5,8.6,89.0,130.27211
2026-04-09 20:00:00,19.45,69.16093,990.0048,0.0,1.0,5.0432134,34.82457,34.1,39.0,772.0,54.5,9.0,59.0,117.304405
2026-04-09 21:00:00,18.6,73.88019,990.3208,0.0,0.0,4.542994,33.6901,40.3,45.6,973.0,63.0,9.7,41.0,95.833336
2026-04-09 22:00:00,17.8,78.95434,990.251,0.0,0.0,3.9477081,24.227736,46.4,52.0,1193.0,67.7,10.5,31.0,81.147804
2026-04-09 23:00:00,18.55,75.32303,990.51135,0.0,0.0,4.613762,20.556128,52.5,58.8,1282.0,67.3,10.8,26.0,82.775154
2026-04-10 00:00:00,18.4,77.02481,990.59576,0.0,0.0,4.1556225,342.34976,55.2,61.5,1127.0,59.0,10.1,30.0,85.04717
2026-04-10 01:00:00,18.15,75.747505,990.6713,0.0,0.0,4.965521,313.53125,49.0,54.9,840.0,45.5,8.8,40.0,87.49214
2026-04-10 02:00:00,17.9,74.48422,989.9672,0.0,0.0,6.2405767,326.76828,41.3,46.4,610.0,33.8,7.6,49.0,89.33962
2026-04-10 03:00:00,17.55,72.26365,989.547,0.0,0.0,6.698806,329.30035,34.8,39.1,487.0,25.6,6.7,55.0,90.48742
2026-04-10 04:00:00,16.8,74.541214,989.18884,0.0,0.0,5.983477,316.2188,30.9,34.3,422.0,19.2,6.0,60.0,91.06918
2026-04-10 05:00:00,16.0,81.84917,989.31305,0.0,0.0,6.269067,320.82635,38.1,41.8,448.0,20.0,7.4,59.0,91.28931
2026-04-10 06:00:00,16.0,81.84917,989.8003,0.0,0.0,5.3426957,327.38077,33.5,37.0,658.0,21.4,7.3,65.0,92.342766
2026-04-10 07:00:00,17.15,76.82986,990.38904,0.0,0.0,6.5520988,339.07544,31.3,33.9,961.0,23.0,7.3,74.0,93.08176
